entry_time,exit_time,direction,side,entry_price,exit_price,gross_ticks,net_ticks,gross_ret,net_ret,reason,exit_liquidity,tp_plain,exit_from_cluster,entry_fee,exit_fee,total_fee,waited_ms_for_fill,hold_ms
entry_time,exit_time,direction,side,entry_price,exit_price,gross_ticks,net_ticks,gross_ret,net_ret,reason,exit_liquidity,tp_plain,exit_from_cluster,entry_fee,exit_fee,total_fee,waited_ms_for_fill,hold_ms
2025-12-09T12:52:46.613Z,2025-12-09T12:52:46.868Z,short,-1,90569.10,90557.90,112.0,91.99999999999999999999701122,0.0001236624853288814838614936,0.0001015798986630097903147983,cluster_exit,maker,90549.10,true,1,1,2,0,255
2025-12-09T12:55:17.021Z,2025-12-09T12:55:18.979Z,short,-1,90605.00,90597.30,77.0,56.99999999999999999999909395,0.0000849842723911483913691297,0.0000629104354064345234810441,cluster_exit,maker,90585.00,true,1,1,2,0,1958
2025-12-09T12:56:49.119Z,2025-12-09T12:56:49.226Z,short,-1,90557.50,90546.60,109.0,89.00000000000000000000389397,0.0001203655136239405902327251,0.0000982800982800982800982801,cluster_exit,maker,90537.50,true,1,1,2,0,107
2025-12-09T12:58:15.915Z,2025-12-09T12:58:16.024Z,short,-1,90554.20,90546.60,76.0,55.999999999999999999998551133,0.0000839276367081813985436346,0.0000618414165218178726110992,cluster_exit,maker,90534.20,true,1,1,2,0,109
