entry_time,exit_time,direction,side,entry_price,exit_price,gross_ticks,net_ticks,gross_ret,net_ret,reason,entry_liquidity,exit_liquidity,tp_plain,exit_from_cluster,entry_fee,exit_fee,total_fee,waited_ms_for_fill,hold_ms
2025-12-16T06:52:03.555+00:00,2025-12-16T06:55:29.919+00:00,short,-1,79589.0000,79554.0000,35.0000,33.0000,0.00043976,0.00041463,ExitCluster,maker,maker,79541.0000,1,1.0000,1.0000,2.0000,167,206364
2025-12-16T06:56:19.001+00:00,2025-12-16T06:56:34.928+00:00,short,-1,79569.0000,79561.0000,8.0000,6.0000,0.00010054,0.00007541,ExitCluster,maker,maker,79521.0000,1,1.0000,1.0000,2.0000,96,15927
2025-12-16T06:56:39.839+00:00,2025-12-16T06:58:06.431+00:00,short,-1,79569.0000,79633.0000,-64.0000,-66.0000,-0.00080433,-0.00082947,ExitAdverse,maker,maker,79521.0000,0,1.0000,1.0000,2.0000,389,86592
2025-12-16T06:58:37.307+00:00,2025-12-16T06:58:45.268+00:00,short,-1,79648.0000,79609.0000,39.0000,37.0000,0.00048965,0.00046454,ExitCluster,maker,maker,79600.0000,1,1.0000,1.0000,2.0000,149,7961
2025-12-16T06:58:45.755+00:00,2025-12-16T06:58:50.734+00:00,long,1,79588.0000,79602.0000,14.0000,12.0000,0.00017591,0.00015078,ExitCluster,maker,maker,79636.0000,1,1.0000,1.0000,2.0000,96,4979
2025-12-16T06:59:17.688+00:00,2025-12-16T06:59:52.071+00:00,short,-1,79669.0000,79606.0000,63.0000,61.0000,0.00079077,0.00076567,ExitCluster,maker,maker,79621.0000,1,1.0000,1.0000,2.0000,69,34383
2025-12-16T07:00:02.350+00:00,2025-12-16T07:00:02.879+00:00,long,1,79626.0000,79648.0000,22.0000,20.0000,0.00027629,0.00025117,ExitCluster,maker,maker,79674.0000,1,1.0000,1.0000,2.0000,184,529
2025-12-16T07:00:03.387+00:00,2025-12-16T07:00:04.084+00:00,long,1,79626.0000,79613.0000,-13.0000,-15.0000,-0.00016326,-0.00018838,ExitAdverse,maker,maker,79674.0000,0,1.0000,1.0000,2.0000,488,697
2025-12-16T07:00:35.633+00:00,2025-12-16T07:00:39.909+00:00,long,1,79516.0000,79509.0000,-7.0000,-9.0000,-0.00008803,-0.00011318,ExitAdverse,maker,maker,79564.0000,0,1.0000,1.0000,2.0000,222,4276
2025-12-16T07:00:40.197+00:00,2025-12-16T07:00:45.449+00:00,long,1,79501.0000,79524.0000,23.0000,21.0000,0.00028930,0.00026415,ExitCluster,maker,maker,79549.0000,1,1.0000,1.0000,2.0000,259,5252
2025-12-16T07:02:08.617+00:00,2025-12-16T07:02:12.445+00:00,long,1,79501.0000,79512.0000,11.0000,9.0000,0.00013836,0.00011321,ExitCluster,maker,maker,79549.0000,1,1.0000,1.0000,2.0000,219,3828
2025-12-16T07:02:12.785+00:00,2025-12-16T07:02:20.497+00:00,long,1,79507.0000,79526.0000,19.0000,17.0000,0.00023897,0.00021382,ExitCluster,maker,maker,79555.0000,1,1.0000,1.0000,2.0000,327,7712
2025-12-16T07:02:38.116+00:00,2025-12-16T07:02:49.530+00:00,short,-1,79549.0000,79571.0000,-22.0000,-24.0000,-0.00027656,-0.00030170,ExitAdverse,maker,maker,79501.0000,0,1.0000,1.0000,2.0000,102,11414
2025-12-16T07:03:02.997+00:00,2025-12-16T07:03:04.075+00:00,long,1,79590.0000,79599.0000,9.0000,7.0000,0.00011308,0.00008795,ExitCluster,maker,maker,79638.0000,1,1.0000,1.0000,2.0000,55,1078
2025-12-16T07:03:04.572+00:00,2025-12-16T07:03:12.529+00:00,long,1,79590.0000,79626.0000,36.0000,34.0000,0.00045232,0.00042719,ExitCluster,maker,maker,79638.0000,1,1.0000,1.0000,2.0000,453,7957
2025-12-16T07:03:22.210+00:00,2025-12-16T07:04:22.254+00:00,long,1,79616.0000,79610.0000,-6.0000,-8.0000,-0.00007536,-0.00010048,ExitAdverse,maker,maker,79664.0000,0,1.0000,1.0000,2.0000,167,60044
2025-12-16T07:05:01.251+00:00,2025-12-16T07:05:01.908+00:00,long,1,79507.0000,79517.0000,10.0000,8.0000,0.00012578,0.00010062,ExitCluster,maker,maker,79555.0000,1,1.0000,1.0000,2.0000,219,657
2025-12-16T07:05:01.924+00:00,2025-12-16T07:05:12.171+00:00,short,-1,79519.0000,79501.0000,18.0000,16.0000,0.00022636,0.00020121,ExitCluster,maker,maker,79471.0000,1,1.0000,1.0000,2.0000,65,10247
2025-12-16T07:05:14.548+00:00,2025-12-16T07:06:15.009+00:00,long,1,79501.0000,79458.0000,-43.0000,-45.0000,-0.00054087,-0.00056603,ExitAdverse,maker,maker,79549.0000,0,1.0000,1.0000,2.0000,427,60461
2025-12-16T07:06:15.545+00:00,2025-12-16T07:06:17.383+00:00,long,1,79451.0000,79460.0000,9.0000,7.0000,0.00011328,0.00008810,ExitCluster,maker,maker,79499.0000,1,1.0000,1.0000,2.0000,221,1838
2025-12-16T07:06:17.524+00:00,2025-12-16T07:06:18.169+00:00,long,1,79451.0000,79462.0000,11.0000,9.0000,0.00013845,0.00011328,ExitCluster,maker,maker,79499.0000,1,1.0000,1.0000,2.0000,123,645
2025-12-16T07:06:19.073+00:00,2025-12-16T07:06:23.172+00:00,long,1,79451.0000,79472.0000,21.0000,19.0000,0.00026431,0.00023914,ExitCluster,maker,maker,79499.0000,1,1.0000,1.0000,2.0000,218,4099
2025-12-16T07:06:26.077+00:00,2025-12-16T07:06:29.110+00:00,short,-1,79500.0000,79525.0000,-25.0000,-27.0000,-0.00031447,-0.00033962,ExitAdverse,maker,maker,79452.0000,0,1.0000,1.0000,2.0000,166,3033
2025-12-16T07:08:44.368+00:00,2025-12-16T07:08:46+00:00,short,-1,79595.0000,79576.0000,19.0000,17.0000,0.00023871,0.00021358,ExitCluster,maker,maker,79547.0000,1,1.0000,1.0000,2.0000,142,1632
2025-12-16T07:08:57.163+00:00,2025-12-16T07:09:00.249+00:00,long,1,79575.0000,79578.0000,3.0000,1.0000,0.00003770,0.00001257,ExitCluster,maker,maker,79623.0000,1,1.0000,1.0000,2.0000,392,3086
2025-12-16T07:09:03.250+00:00,2025-12-16T07:09:07.246+00:00,short,-1,79573.0000,79555.0000,18.0000,16.0000,0.00022621,0.00020107,ExitCluster,maker,maker,79525.0000,1,1.0000,1.0000,2.0000,160,3996
2025-12-16T07:09:10.169+00:00,2025-12-16T07:09:28.161+00:00,short,-1,79563.0000,79555.0000,8.0000,6.0000,0.00010055,0.00007541,ExitCluster,maker,maker,79515.0000,1,1.0000,1.0000,2.0000,456,17992
2025-12-16T07:09:35.181+00:00,2025-12-16T07:10:10.662+00:00,short,-1,79573.0000,79541.0000,32.0000,30.0000,0.00040215,0.00037701,ExitCluster,maker,maker,79525.0000,1,1.0000,1.0000,2.0000,391,35481
2025-12-16T07:10:12.282+00:00,2025-12-16T07:10:27.289+00:00,long,1,79541.0000,79551.0000,10.0000,8.0000,0.00012572,0.00010058,ExitCluster,maker,maker,79589.0000,1,1.0000,1.0000,2.0000,282,15007
2025-12-16T07:10:28.075+00:00,2025-12-16T07:10:29.290+00:00,long,1,79541.0000,79564.0000,23.0000,21.0000,0.00028916,0.00026401,ExitCluster,maker,maker,79589.0000,1,1.0000,1.0000,2.0000,304,1215
2025-12-16T07:10:29.578+00:00,2025-12-16T07:10:37.107+00:00,short,-1,79573.0000,79511.0000,62.0000,60.0000,0.00077916,0.00075402,ExitCluster,maker,maker,79525.0000,1,1.0000,1.0000,2.0000,223,7529
2025-12-16T07:10:51.973+00:00,2025-12-16T07:11:04.228+00:00,short,-1,79528.0000,79531.0000,-3.0000,-5.0000,-0.00003772,-0.00006287,ExitAdverse,maker,maker,79480.0000,0,1.0000,1.0000,2.0000,113,12255
2025-12-16T07:11:23.609+00:00,2025-12-16T07:11:27.042+00:00,short,-1,79549.0000,79528.0000,21.0000,19.0000,0.00026399,0.00023885,ExitCluster,maker,maker,79501.0000,1,1.0000,1.0000,2.0000,277,3433
2025-12-16T07:11:37.323+00:00,2025-12-16T07:11:41.815+00:00,short,-1,79549.0000,79545.0000,4.0000,2.0000,0.00005028,0.00002514,ExitCluster,maker,maker,79501.0000,1,1.0000,1.0000,2.0000,563,4492
2025-12-16T07:11:52.329+00:00,2025-12-16T07:11:57.332+00:00,long,1,79546.0000,79556.0000,10.0000,8.0000,0.00012571,0.00010057,ExitCluster,maker,maker,79594.0000,1,1.0000,1.0000,2.0000,75,5003
2025-12-16T07:12:01.924+00:00,2025-12-16T07:12:03.509+00:00,short,-1,79573.0000,79557.0000,16.0000,14.0000,0.00020107,0.00017594,ExitCluster,maker,maker,79525.0000,1,1.0000,1.0000,2.0000,335,1585
2025-12-16T07:12:28.265+00:00,2025-12-16T07:12:45.350+00:00,short,-1,79573.0000,79561.0000,12.0000,10.0000,0.00015080,0.00012567,ExitCluster,maker,maker,79525.0000,1,1.0000,1.0000,2.0000,176,17085
2025-12-16T07:12:56.355+00:00,2025-12-16T07:13:28.293+00:00,short,-1,79573.0000,79597.0000,-24.0000,-26.0000,-0.00030161,-0.00032674,ExitAdverse,maker,maker,79525.0000,0,1.0000,1.0000,2.0000,59,31938
2025-12-16T07:13:40.671+00:00,2025-12-16T07:13:45.303+00:00,short,-1,79593.0000,79575.0000,18.0000,16.0000,0.00022615,0.00020102,ExitCluster,maker,maker,79545.0000,1,1.0000,1.0000,2.0000,249,4632
2025-12-16T07:13:46.061+00:00,2025-12-16T07:13:52.421+00:00,long,1,79556.0000,79580.0000,24.0000,22.0000,0.00030167,0.00027653,ExitCluster,maker,maker,79604.0000,1,1.0000,1.0000,2.0000,54,6360
2025-12-16T07:14:00.310+00:00,2025-12-16T07:14:06.454+00:00,short,-1,79593.0000,79577.0000,16.0000,14.0000,0.00020102,0.00017589,ExitCluster,maker,maker,79545.0000,1,1.0000,1.0000,2.0000,296,6144
2025-12-16T07:14:42.095+00:00,2025-12-16T07:15:05.412+00:00,short,-1,79593.0000,79587.0000,6.0000,4.0000,0.00007538,0.00005026,ExitCluster,maker,maker,79545.0000,1,1.0000,1.0000,2.0000,64,23317
2025-12-16T07:15:06.913+00:00,2025-12-16T07:15:11.523+00:00,short,-1,79593.0000,79595.0000,-2.0000,-4.0000,-0.00002513,-0.00005026,ExitAdverse,maker,maker,79545.0000,0,1.0000,1.0000,2.0000,488,4610
2025-12-16T07:15:15.416+00:00,2025-12-16T07:15:17.417+00:00,long,1,79576.0000,79588.0000,12.0000,10.0000,0.00015080,0.00012567,ExitCluster,maker,maker,79624.0000,1,1.0000,1.0000,2.0000,349,2001
2025-12-16T07:15:19.953+00:00,2025-12-16T07:15:39.427+00:00,long,1,79576.0000,79588.0000,12.0000,10.0000,0.00015080,0.00012567,ExitCluster,maker,maker,79624.0000,1,1.0000,1.0000,2.0000,510,19474
2025-12-16T07:15:40.180+00:00,2025-12-16T07:15:47.431+00:00,long,1,79576.0000,79584.0000,8.0000,6.0000,0.00010053,0.00007540,ExitCluster,maker,maker,79624.0000,1,1.0000,1.0000,2.0000,141,7251
2025-12-16T07:15:47.580+00:00,2025-12-16T07:15:50.803+00:00,long,1,79576.0000,79584.0000,8.0000,6.0000,0.00010053,0.00007540,ExitCluster,maker,maker,79624.0000,1,1.0000,1.0000,2.0000,136,3223
2025-12-16T07:15:50.979+00:00,2025-12-16T07:15:52.433+00:00,long,1,79576.0000,79584.0000,8.0000,6.0000,0.00010053,0.00007540,ExitCluster,maker,maker,79624.0000,1,1.0000,1.0000,2.0000,161,1454
2025-12-16T07:15:52.991+00:00,2025-12-16T07:15:58.076+00:00,long,1,79576.0000,79585.0000,9.0000,7.0000,0.00011310,0.00008797,ExitCluster,maker,maker,79624.0000,1,1.0000,1.0000,2.0000,542,5085
2025-12-16T07:15:58.236+00:00,2025-12-16T07:16:01.437+00:00,long,1,79576.0000,79595.0000,19.0000,17.0000,0.00023877,0.00021363,ExitCluster,maker,maker,79624.0000,1,1.0000,1.0000,2.0000,142,3201
2025-12-16T07:16:01.767+00:00,2025-12-16T07:16:17.445+00:00,long,1,79581.0000,79591.0000,10.0000,8.0000,0.00012566,0.00010053,ExitCluster,maker,maker,79629.0000,1,1.0000,1.0000,2.0000,280,15678
2025-12-16T07:16:18.377+00:00,2025-12-16T07:16:20.446+00:00,long,1,79581.0000,79591.0000,10.0000,8.0000,0.00012566,0.00010053,ExitCluster,maker,maker,79629.0000,1,1.0000,1.0000,2.0000,275,2069
2025-12-16T07:16:21.379+00:00,2025-12-16T07:16:30.451+00:00,long,1,79581.0000,79591.0000,10.0000,8.0000,0.00012566,0.00010053,ExitCluster,maker,maker,79629.0000,1,1.0000,1.0000,2.0000,409,9072
2025-12-16T07:16:30.589+00:00,2025-12-16T07:16:34.573+00:00,long,1,79581.0000,79596.0000,15.0000,13.0000,0.00018849,0.00016336,ExitCluster,maker,maker,79629.0000,1,1.0000,1.0000,2.0000,110,3984
2025-12-16T07:16:40.996+00:00,2025-12-16T07:16:48.459+00:00,long,1,79581.0000,79593.0000,12.0000,10.0000,0.00015079,0.00012566,ExitCluster,maker,maker,79629.0000,1,1.0000,1.0000,2.0000,532,7463
2025-12-16T07:17:00.847+00:00,2025-12-16T07:17:16.403+00:00,long,1,79606.0000,79624.0000,18.0000,16.0000,0.00022611,0.00020099,ExitCluster,maker,maker,79654.0000,1,1.0000,1.0000,2.0000,210,15556
2025-12-16T07:17:18.379+00:00,2025-12-16T07:17:25.407+00:00,short,-1,79652.0000,79653.0000,-1.0000,-3.0000,-0.00001255,-0.00003766,ExitAdverse,maker,maker,79604.0000,0,1.0000,1.0000,2.0000,200,7028
2025-12-16T07:17:55.705+00:00,2025-12-16T07:17:57.886+00:00,long,1,79672.0000,79677.0000,5.0000,3.0000,0.00006276,0.00003765,ExitCluster,maker,maker,79720.0000,1,1.0000,1.0000,2.0000,151,2181
2025-12-16T07:18:00.599+00:00,2025-12-16T07:18:05.645+00:00,long,1,79673.0000,79699.0000,26.0000,24.0000,0.00032633,0.00030123,ExitCluster,maker,maker,79721.0000,1,1.0000,1.0000,2.0000,104,5046
2025-12-16T07:18:05.770+00:00,2025-12-16T07:18:12.608+00:00,short,-1,79703.0000,79692.0000,11.0000,9.0000,0.00013801,0.00011292,ExitCluster,maker,maker,79655.0000,1,1.0000,1.0000,2.0000,102,6838
2025-12-16T07:18:25.807+00:00,2025-12-16T07:18:27.501+00:00,long,1,79673.0000,79684.0000,11.0000,9.0000,0.00013806,0.00011296,ExitCluster,maker,maker,79721.0000,1,1.0000,1.0000,2.0000,185,1694
2025-12-16T07:18:43.445+00:00,2025-12-16T07:18:44.138+00:00,long,1,79644.0000,79656.0000,12.0000,10.0000,0.00015067,0.00012556,ExitCluster,maker,maker,79692.0000,1,1.0000,1.0000,2.0000,62,693
2025-12-16T07:18:44.509+00:00,2025-12-16T07:18:47.510+00:00,long,1,79644.0000,79660.0000,16.0000,14.0000,0.00020089,0.00017578,ExitCluster,maker,maker,79692.0000,1,1.0000,1.0000,2.0000,161,3001
2025-12-16T07:19:57.632+00:00,2025-12-16T07:20:03.486+00:00,short,-1,79694.0000,79705.0000,-11.0000,-13.0000,-0.00013803,-0.00016312,ExitAdverse,maker,maker,79646.0000,0,1.0000,1.0000,2.0000,74,5854
2025-12-16T07:20:04.020+00:00,2025-12-16T07:20:16.548+00:00,long,1,79701.0000,79705.0000,4.0000,2.0000,0.00005019,0.00002509,ExitCluster,maker,maker,79749.0000,1,1.0000,1.0000,2.0000,149,12528
2025-12-16T07:20:18.472+00:00,2025-12-16T07:21:02.891+00:00,long,1,79704.0000,79669.0000,-35.0000,-37.0000,-0.00043912,-0.00046422,ExitAdverse,maker,maker,79752.0000,0,1.0000,1.0000,2.0000,244,44419
2025-12-16T07:21:14.905+00:00,2025-12-16T07:21:24.919+00:00,long,1,79665.0000,79671.0000,6.0000,4.0000,0.00007532,0.00005021,ExitCluster,maker,maker,79713.0000,1,1.0000,1.0000,2.0000,281,10014
2025-12-16T07:21:25.286+00:00,2025-12-16T07:22:51.604+00:00,long,1,79665.0000,79669.0000,4.0000,2.0000,0.00005021,0.00002511,ExitCluster,maker,maker,79713.0000,1,1.0000,1.0000,2.0000,302,86318
2025-12-16T07:24:45.651+00:00,2025-12-16T07:25:00.625+00:00,short,-1,79629.0000,79618.0000,11.0000,9.0000,0.00013814,0.00011302,ExitCluster,maker,maker,79581.0000,1,1.0000,1.0000,2.0000,82,14974
2025-12-16T07:25:06.217+00:00,2025-12-16T07:25:29.635+00:00,short,-1,79618.0000,79629.0000,-11.0000,-13.0000,-0.00013816,-0.00016328,ExitAdverse,maker,maker,79570.0000,0,1.0000,1.0000,2.0000,130,23418
2025-12-16T07:26:02.182+00:00,2025-12-16T07:26:30.688+00:00,short,-1,79619.0000,79632.0000,-13.0000,-15.0000,-0.00016328,-0.00018840,ExitAdverse,maker,maker,79571.0000,0,1.0000,1.0000,2.0000,90,28506
2025-12-16T07:26:51.482+00:00,2025-12-16T07:27:01.561+00:00,long,1,79631.0000,79646.0000,15.0000,13.0000,0.00018837,0.00016325,ExitCluster,maker,maker,79679.0000,1,1.0000,1.0000,2.0000,222,10079
2025-12-16T07:27:58.588+00:00,2025-12-16T07:28:24.731+00:00,long,1,79632.0000,79643.0000,11.0000,9.0000,0.00013814,0.00011302,ExitCluster,maker,maker,79680.0000,1,1.0000,1.0000,2.0000,97,26143
2025-12-16T07:28:25.731+00:00,2025-12-16T07:28:35.177+00:00,long,1,79634.0000,79645.0000,11.0000,9.0000,0.00013813,0.00011302,ExitCluster,maker,maker,79682.0000,1,1.0000,1.0000,2.0000,251,9446
2025-12-16T07:28:49.741+00:00,2025-12-16T07:29:06.746+00:00,long,1,79632.0000,79644.0000,12.0000,10.0000,0.00015069,0.00012558,ExitCluster,maker,maker,79680.0000,1,1.0000,1.0000,2.0000,97,17005
2025-12-16T07:29:07.724+00:00,2025-12-16T07:29:09.747+00:00,long,1,79632.0000,79644.0000,12.0000,10.0000,0.00015069,0.00012558,ExitCluster,maker,maker,79680.0000,1,1.0000,1.0000,2.0000,958,2023
2025-12-16T07:29:10.726+00:00,2025-12-16T07:29:11.537+00:00,long,1,79632.0000,79644.0000,12.0000,10.0000,0.00015069,0.00012558,ExitCluster,maker,maker,79680.0000,1,1.0000,1.0000,2.0000,298,811
2025-12-16T07:29:47.265+00:00,2025-12-16T07:30:03.255+00:00,long,1,79633.0000,79649.0000,16.0000,14.0000,0.00020092,0.00017581,ExitCluster,maker,maker,79681.0000,1,1.0000,1.0000,2.0000,481,15990
2025-12-16T07:30:03.485+00:00,2025-12-16T07:30:05.548+00:00,long,1,79641.0000,79649.0000,8.0000,6.0000,0.00010045,0.00007534,ExitCluster,maker,maker,79689.0000,1,1.0000,1.0000,2.0000,183,2063
2025-12-16T07:30:13.696+00:00,2025-12-16T07:30:24.782+00:00,long,1,79641.0000,79653.0000,12.0000,10.0000,0.00015068,0.00012556,ExitCluster,maker,maker,79689.0000,1,1.0000,1.0000,2.0000,275,11086
2025-12-16T07:30:28.759+00:00,2025-12-16T07:30:29.784+00:00,long,1,79647.0000,79657.0000,10.0000,8.0000,0.00012555,0.00010044,ExitCluster,maker,maker,79695.0000,1,1.0000,1.0000,2.0000,371,1025
2025-12-16T07:31:03.331+00:00,2025-12-16T07:31:05.370+00:00,short,-1,79687.0000,79709.0000,-22.0000,-24.0000,-0.00027608,-0.00030118,ExitAdverse,maker,maker,79639.0000,0,1.0000,1.0000,2.0000,102,2039
2025-12-16T07:31:09.297+00:00,2025-12-16T07:31:23.962+00:00,short,-1,79719.0000,79706.0000,13.0000,11.0000,0.00016307,0.00013798,ExitCluster,maker,maker,79671.0000,1,1.0000,1.0000,2.0000,226,14665
2025-12-16T07:32:01.802+00:00,2025-12-16T07:32:09.373+00:00,short,-1,79719.0000,79701.0000,18.0000,16.0000,0.00022579,0.00020070,ExitCluster,maker,maker,79671.0000,1,1.0000,1.0000,2.0000,592,7571
2025-12-16T07:32:13.391+00:00,2025-12-16T07:32:30.834+00:00,long,1,79693.0000,79702.0000,9.0000,7.0000,0.00011293,0.00008784,ExitCluster,maker,maker,79741.0000,1,1.0000,1.0000,2.0000,97,17443
2025-12-16T07:32:31.834+00:00,2025-12-16T07:32:39.838+00:00,long,1,79694.0000,79702.0000,8.0000,6.0000,0.00010038,0.00007529,ExitCluster,maker,maker,79742.0000,1,1.0000,1.0000,2.0000,521,8004
2025-12-16T07:32:40.839+00:00,2025-12-16T07:33:00.847+00:00,long,1,79695.0000,79701.0000,6.0000,4.0000,0.00007529,0.00005019,ExitCluster,maker,maker,79743.0000,1,1.0000,1.0000,2.0000,446,20008
2025-12-16T07:41:28.193+00:00,2025-12-16T07:41:36.140+00:00,long,1,79639.0000,79634.0000,-5.0000,-7.0000,-0.00006278,-0.00008790,ExitAdverse,maker,maker,79687.0000,0,1.0000,1.0000,2.0000,50,7947
2025-12-16T07:41:59.612+00:00,2025-12-16T07:42:25.255+00:00,long,1,79612.0000,79610.0000,-2.0000,-4.0000,-0.00002512,-0.00005024,ExitAdverse,maker,maker,79660.0000,0,1.0000,1.0000,2.0000,117,25643
2025-12-16T07:43:01.130+00:00,2025-12-16T07:43:15.137+00:00,short,-1,79619.0000,79632.0000,-13.0000,-15.0000,-0.00016328,-0.00018840,ExitAdverse,maker,maker,79571.0000,0,1.0000,1.0000,2.0000,92,14007
2025-12-16T07:43:59.159+00:00,2025-12-16T07:44:17.170+00:00,long,1,79631.0000,79640.0000,9.0000,7.0000,0.00011302,0.00008791,ExitCluster,maker,maker,79679.0000,1,1.0000,1.0000,2.0000,138,18011
2025-12-16T07:44:19.157+00:00,2025-12-16T07:44:21.157+00:00,long,1,79631.0000,79640.0000,9.0000,7.0000,0.00011302,0.00008791,ExitCluster,maker,maker,79679.0000,1,1.0000,1.0000,2.0000,279,2000
2025-12-16T07:44:22.170+00:00,2025-12-16T07:44:23.157+00:00,long,1,79631.0000,79639.0000,8.0000,6.0000,0.00010046,0.00007535,ExitCluster,maker,maker,79679.0000,1,1.0000,1.0000,2.0000,160,987
2025-12-16T07:44:24.174+00:00,2025-12-16T07:44:29.948+00:00,long,1,79631.0000,79632.0000,1.0000,-1.0000,0.00001256,-0.00001256,ExitAdverse,maker,maker,79679.0000,0,1.0000,1.0000,2.0000,524,5774
2025-12-16T07:44:52.187+00:00,2025-12-16T07:45:36.209+00:00,long,1,79633.0000,79649.0000,16.0000,14.0000,0.00020092,0.00017581,ExitCluster,maker,maker,79681.0000,1,1.0000,1.0000,2.0000,83,44022
2025-12-16T07:45:37.205+00:00,2025-12-16T07:45:40.211+00:00,long,1,79641.0000,79649.0000,8.0000,6.0000,0.00010045,0.00007534,ExitCluster,maker,maker,79689.0000,1,1.0000,1.0000,2.0000,382,3006
2025-12-16T07:45:41.207+00:00,2025-12-16T07:45:43.213+00:00,long,1,79641.0000,79649.0000,8.0000,6.0000,0.00010045,0.00007534,ExitCluster,maker,maker,79689.0000,1,1.0000,1.0000,2.0000,139,2006
2025-12-16T07:45:44.051+00:00,2025-12-16T07:46:02.222+00:00,long,1,79641.0000,79665.0000,24.0000,22.0000,0.00030135,0.00027624,ExitCluster,maker,maker,79689.0000,1,1.0000,1.0000,2.0000,211,18171
2025-12-16T07:46:04.218+00:00,2025-12-16T07:46:06.052+00:00,long,1,79658.0000,79666.0000,8.0000,6.0000,0.00010043,0.00007532,ExitCluster,maker,maker,79706.0000,1,1.0000,1.0000,2.0000,134,1834
2025-12-16T07:46:33.233+00:00,2025-12-16T07:46:51.239+00:00,long,1,79672.0000,79656.0000,-16.0000,-18.0000,-0.00020082,-0.00022593,ExitAdverse,maker,maker,79720.0000,0,1.0000,1.0000,2.0000,105,18006
2025-12-16T07:46:51.911+00:00,2025-12-16T07:46:58.242+00:00,long,1,79641.0000,79655.0000,14.0000,12.0000,0.00017579,0.00015068,ExitCluster,maker,maker,79689.0000,1,1.0000,1.0000,2.0000,540,6331
2025-12-16T07:46:59.242+00:00,2025-12-16T07:47:00.438+00:00,long,1,79641.0000,79650.0000,9.0000,7.0000,0.00011301,0.00008789,ExitCluster,maker,maker,79689.0000,1,1.0000,1.0000,2.0000,349,1196
2025-12-16T07:47:01.244+00:00,2025-12-16T07:47:04.246+00:00,long,1,79641.0000,79653.0000,12.0000,10.0000,0.00015068,0.00012556,ExitCluster,maker,maker,79689.0000,1,1.0000,1.0000,2.0000,447,3002
2025-12-16T07:47:06.467+00:00,2025-12-16T07:47:27.256+00:00,long,1,79641.0000,79661.0000,20.0000,18.0000,0.00025113,0.00022601,ExitCluster,maker,maker,79689.0000,1,1.0000,1.0000,2.0000,186,20789
2025-12-16T07:47:29.257+00:00,2025-12-16T07:47:38.261+00:00,long,1,79651.0000,79652.0000,1.0000,-1.0000,0.00001255,-0.00001255,ExitAdverse,maker,maker,79699.0000,0,1.0000,1.0000,2.0000,94,9004
2025-12-16T10:12:57.681+00:00,2025-12-16T10:13:06.271+00:00,short,-1,79379.0000,79366.0000,13.0000,11.0000,0.00016377,0.00013858,ExitCluster,maker,maker,79331.0000,1,1.0000,1.0000,2.0000,268,8590
2025-12-16T10:13:07.685+00:00,2025-12-16T10:13:08.995+00:00,short,-1,79374.0000,79366.0000,8.0000,6.0000,0.00010079,0.00007559,ExitCluster,maker,maker,79326.0000,1,1.0000,1.0000,2.0000,307,1310
2025-12-16T10:13:10.307+00:00,2025-12-16T10:14:51.391+00:00,short,-1,79374.0000,79389.0000,-15.0000,-17.0000,-0.00018898,-0.00021418,ExitAdverse,maker,maker,79326.0000,0,1.0000,1.0000,2.0000,303,101084
2025-12-16T10:14:52.725+00:00,2025-12-16T10:15:02.225+00:00,short,-1,79389.0000,79381.0000,8.0000,6.0000,0.00010077,0.00007558,ExitCluster,maker,maker,79341.0000,1,1.0000,1.0000,2.0000,1264,9500
2025-12-16T10:15:02.400+00:00,2025-12-16T10:15:17.205+00:00,short,-1,79389.0000,79377.0000,12.0000,10.0000,0.00015115,0.00012596,ExitCluster,maker,maker,79341.0000,1,1.0000,1.0000,2.0000,173,14805
2025-12-16T10:15:17.736+00:00,2025-12-16T10:15:41.986+00:00,short,-1,79389.0000,79376.0000,13.0000,11.0000,0.00016375,0.00013856,ExitCluster,maker,maker,79341.0000,1,1.0000,1.0000,2.0000,464,24250
2025-12-16T10:16:01.755+00:00,2025-12-16T10:16:03.165+00:00,short,-1,79379.0000,79370.0000,9.0000,7.0000,0.00011338,0.00008818,ExitCluster,maker,maker,79331.0000,1,1.0000,1.0000,2.0000,94,1410
2025-12-16T10:16:03.331+00:00,2025-12-16T10:16:06.847+00:00,short,-1,79378.0000,79356.0000,22.0000,20.0000,0.00027715,0.00025196,ExitCluster,maker,maker,79330.0000,1,1.0000,1.0000,2.0000,128,3516
2025-12-16T10:16:08.758+00:00,2025-12-16T10:18:53.022+00:00,long,1,79356.0000,79379.0000,23.0000,21.0000,0.00028983,0.00026463,ExitCluster,maker,maker,79404.0000,1,1.0000,1.0000,2.0000,208,164264
2025-12-16T10:18:53.825+00:00,2025-12-16T10:19:08.831+00:00,long,1,79371.0000,79379.0000,8.0000,6.0000,0.00010079,0.00007559,ExitCluster,maker,maker,79419.0000,1,1.0000,1.0000,2.0000,91,15006
2025-12-16T10:19:08.951+00:00,2025-12-16T10:19:09.783+00:00,long,1,79371.0000,79379.0000,8.0000,6.0000,0.00010079,0.00007559,ExitCluster,maker,maker,79419.0000,1,1.0000,1.0000,2.0000,81,832
2025-12-16T10:19:32.841+00:00,2025-12-16T10:20:26.983+00:00,short,-1,79379.0000,79398.0000,-19.0000,-21.0000,-0.00023936,-0.00026455,ExitAdverse,maker,maker,79331.0000,0,1.0000,1.0000,2.0000,579,54142
